Id,Consumption,Temperature,Time,DailySeasonality,WeeklySeasonality
4125,4054.4928066666707,15.4,4125,45,141
4126,4438.758184666671,15.3,4126,46,142
4127,4403.16905,14.9,4127,47,143
4128,4222.613403333329,14.5,4128,0,144
4129,4043.4638353333294,14.2,4129,1,145
4130,4260.473834666671,13.9,4130,2,146
4131,4127.33228066667,13.55,4131,3,147
4132,3939.4418166666705,13.2,4132,4,148
4133,3733.9156426666705,13.1,4133,5,149
4134,3556.2712766666705,13.0,4134,6,150
4135,3446.2986619999997,12.3,4135,7,151
4136,3372.20844466667,11.6,4136,8,152
4137,3351.85899133333,11.45,4137,9,153
4138,3416.98842333333,11.3,4138,10,154
4139,3543.6488700000004,11.25,4139,11,155
4140,3856.6758113333294,11.2,4140,12,156
4141,4149.26067133333,11.6,4141,13,157
4142,4311.232200666671,12.0,4142,14,158
4143,4524.138168666671,13.45,4143,15,159
4144,4622.08797933333,14.9,4144,16,160
4145,4588.65160266667,15.6,4145,17,161
4146,4650.478565333329,16.3,4146,18,162
4147,4667.69896,17.0,4147,19,163
4148,4679.22122,17.7,4148,20,164
4149,4677.44623933333,18.35,4149,21,165
4150,4687.504365999999,19.0,4150,22,166
4151,4703.53564266667,19.35,4151,23,167
4152,4667.84394933333,19.7,4152,24,168
4153,4646.494184,19.6,4153,25,169
4154,4680.41996533333,19.5,4154,26,170
4155,4701.057275333329,19.25,4155,27,171
4156,4670.44440133333,19.0,4156,28,172
4157,4664.023006666671,19.05,4157,29,173
4158,4587.675478,19.1,4158,30,174
4159,4602.363276,18.5,4159,31,175
4160,4575.154410666671,17.9,4160,32,176
4161,4583.07332933333,17.55,4161,33,177
4162,4595.921868666671,17.2,4162,34,178
4163,4640.81497733333,16.85,4163,35,179
4164,4759.519908666671,16.5,4164,36,180
4165,4917.08431733333,16.35,4165,37,181
4166,4814.49461866667,16.2,4166,38,182
4167,4716.715517333329,15.75,4167,39,183
4168,4610.115267333329,15.3,4168,40,184
4169,4481.314314,14.85,4169,41,185
4170,4365.55201133333,14.4,4170,42,186
4171,4214.89640933333,14.05,4171,43,187
4172,4120.051438,13.7,4172,44,188
4173,4048.051822,13.7,4173,45,189
4174,4433.175122,13.7,4174,46,190
4175,4388.399892,13.8,4175,47,191
4176,4221.052620666671,13.9,4176,0,192
4177,4068.4992733333293,13.8,4177,1,193
4178,4277.10686266667,13.7,4178,2,194
4179,4169.106969333329,13.4,4179,3,195
4180,3923.368646,13.1,4180,4,196
4181,3746.8539306666707,13.15,4181,5,197
4182,3546.9968666666705,13.2,4182,6,198
4183,3441.5994826666697,12.6,4183,7,199
4184,3403.4306953333303,12.0,4184,8,200
4185,3384.37055733333,11.5,4185,9,201
4186,3468.54857933333,11.0,4186,10,202
4187,3595.4992073333297,10.85,4187,11,203
4188,3894.8863046666706,10.7,4188,12,204
4189,4160.67157733333,10.9,4189,13,205
4190,4288.431421333329,11.1,4190,14,206
4191,4549.07771666667,12.65,4191,15,207
4192,4655.976069333329,14.2,4192,16,208
4193,4670.986372,14.75,4193,17,209
4194,4698.359903333329,15.3,4194,18,210
4195,4696.758268,16.05,4195,19,211
4196,4717.83725,16.8,4196,20,212
4197,4719.483982,17.55,4197,21,213
4198,4683.94363333333,18.3,4198,22,214
4199,4738.22106,18.8,4199,23,215
4200,4706.826696,19.3,4200,24,216
4201,4708.5721,19.7,4201,25,217
4202,4713.178974,20.1,4202,26,218
4203,4698.80428466667,19.5,4203,27,219
4204,4658.788311333329,18.9,4204,28,220
4205,4645.24481,18.75,4205,29,221
4206,4572.12197733333,18.6,4206,30,222
4207,4550.78809266667,18.5,4207,31,223
4208,4510.695998666671,18.4,4208,32,224
4209,4506.488061999999,18.25,4209,33,225
4210,4510.595919333329,18.1,4210,34,226
4211,4546.2918740000005,17.9,4211,35,227
4212,4637.791722,17.7,4212,36,228
4213,4797.51289,17.1,4213,37,229
4214,4676.29951266667,16.5,4214,38,230
4215,4588.4696666666705,15.95,4215,39,231
4216,4462.094454,15.4,4216,40,232
4217,4368.096558666671,15.25,4217,41,233
4218,4215.546056666671,15.1,4218,42,234
4219,4086.123918,14.75,4219,43,235
4220,4060.7297766666707,14.4,4220,44,236
4221,4021.9380793333294,14.1,4221,45,237
4222,4455.53800066667,13.8,4222,46,238
4223,4388.07614733333,13.3,4223,47,239
4224,4219.20903333333,12.8,4224,0,240
4225,4040.66119,12.55,4225,1,241
4226,4245.790196,12.3,4226,2,242
4227,4133.255088,11.85,4227,3,243
4228,3910.2464233333294,11.4,4228,4,244
4229,3705.1618066666706,11.2,4229,5,245
4230,3523.9283619999997,11.0,4230,6,246
4231,3426.39809333333,10.45,4231,7,247
4232,3300.30457266667,9.9,4232,8,248
4233,3231.854542,9.75,4233,9,249
4234,3248.3571420000003,9.6,4234,10,250
4235,3304.65305,9.3,4235,11,251
4236,3421.26095933333,9.0,4236,12,252
4237,3493.280414,9.25,4237,13,253
4238,3518.5407066666708,9.5,4238,14,254
4239,3651.8666886666706,10.8,4239,15,255
4240,3793.247354,12.1,4240,16,256
4241,3880.3870946666707,13.45,4241,17,257
4242,3951.6485979999998,14.8,4242,18,258
4243,3968.0659453333296,16.75,4243,19,259
4244,3972.6987286666704,18.7,4244,20,260
4245,3965.8509526666703,20.65,4245,21,261
4246,3959.9583893333293,22.6,4246,22,262
4247,3950.455172,23.4,4247,23,263
4248,3933.0376046666706,24.2,4248,24,264
4249,3925.975098,24.25,4249,25,265
4250,3899.9064746666704,24.3,4250,26,266
4251,3869.781172,24.7,4251,27,267
4252,3841.6914706666707,25.1,4252,28,268
4253,3804.288528,25.05,4253,29,269
4254,3764.2792146666707,25.0,4254,30,270
4255,3754.3661686666705,25.0,4255,31,271
4256,3761.918272,25.0,4256,32,272
4257,3802.100902,24.6,4257,33,273
4258,3819.4386293333296,24.2,4258,34,274
4259,3898.4059479999996,23.4,4259,35,275
4260,4099.471207333329,22.6,4260,36,276
4261,4194.829088666671,22.0,4261,37,277
4262,4117.11546,21.4,4262,38,278
4263,4030.2079473333297,20.65,4263,39,279
4264,3927.6861573333294,19.9,4264,40,280
4265,3839.3290293333293,19.3,4265,41,281
4266,3771.5023200000005,18.7,4266,42,282
4267,3707.051126,18.95,4267,43,283
4268,3693.3445119999997,19.2,4268,44,284
4269,3700.7804733333296,18.5,4269,45,285
4270,4039.8564493333297,17.8,4270,46,286
4271,4024.1850473333293,17.1,4271,47,287
4272,3887.35286,16.4,4272,0,288
4273,3743.4295119999997,16.0,4273,1,289
4274,3949.2269606666705,15.6,4274,2,290
4275,3823.2843446666707,15.15,4275,3,291
4276,3631.9175920000002,14.7,4276,4,292
4277,3442.89312733333,14.4,4277,5,293
4278,3276.39497,14.1,4278,6,294
4279,3149.329342,13.8,4279,7,295
4280,3030.64984533333,13.5,4280,8,296
4281,2955.09042,13.35,4281,9,297
4282,2939.1371153333303,13.2,4282,10,298
4283,2961.34305733333,13.3,4283,11,299
4284,3019.9797893333302,13.4,4284,12,300
4285,3036.910878,13.85,4285,13,301
4286,2997.05257866667,14.3,4286,14,302
4287,3104.89429666667,15.5,4287,15,303
4288,3236.48388466667,16.7,4288,16,304
4289,3327.28481333333,18.2,4289,17,305
4290,3427.998918,19.7,4290,18,306
4291,3478.485486,21.0,4291,19,307
4292,3552.568468,22.3,4292,20,308
4293,3596.2263613333294,23.15,4293,21,309
4294,3648.1150306666705,24.0,4294,22,310
4295,3679.6743146666704,24.55,4295,23,311
4296,3727.9332993333296,25.1,4296,24,312
4297,3711.9067713333293,25.5,4297,25,313
4298,3694.084504,25.9,4298,26,314
4299,3658.9181026666706,26.35,4299,27,315
4300,3655.8643906666707,26.8,4300,28,316
4301,3629.2941606666705,26.9,4301,29,317
4302,3638.6005813333295,27.0,4302,30,318
4303,3628.8527326666704,26.65,4303,31,319
4304,3650.269704,26.3,4304,32,320
4305,3701.1715766666707,26.0,4305,33,321
4306,3741.709482,25.7,4306,34,322
4307,3844.324126,24.35,4307,35,323
4308,4056.619404,23.0,4308,36,324
4309,4192.947148666671,22.45,4309,37,325
4310,4129.972922,21.9,4310,38,326
4311,4037.5889066666705,21.7,4311,39,327
4312,3966.9268906666707,21.5,4312,40,328
4313,3881.846632,20.95,4313,41,329
4314,3757.493658,20.4,4314,42,330
4315,3670.4158159999997,19.35,4315,43,331
4316,3634.5197153333293,18.3,4316,44,332
4317,3629.6821893333295,18.1,4317,45,333
4318,3983.7952446666704,17.9,4318,46,334
4319,3948.2584799999995,17.55,4319,47,335
4320,3831.813914,17.2,4320,0,0
4321,3694.630086,16.75,4321,1,1
4322,3936.4926466666707,16.3,4322,2,2
4323,3849.8235893333294,15.95,4323,3,3
4324,3680.236784,15.6,4324,4,4
4325,3484.367664,15.25,4325,5,5
4326,3330.52905333333,14.9,4326,6,6
4327,3217.7066233333303,14.75,4327,7,7
4328,3159.16617533333,14.6,4328,8,8
4329,3138.28396466667,14.3,4329,9,9
4330,3231.99717,14.0,4330,10,10
4331,3386.53950066667,14.0,4331,11,11
4332,3697.1068266666707,14.0,4332,12,12
4333,3937.1599493333297,14.3,4333,13,13
4334,3992.2980366666707,14.6,4334,14,14
4335,4180.00090533333,15.8,4335,15,15
4336,4381.70825133333,17.0,4336,16,16
4337,4513.4074153333295,18.05,4337,17,17
4338,4627.37706333333,19.1,4338,18,18
4339,4680.955038,20.65,4339,19,19
4340,4729.401006,22.2,4340,20,20
4341,4798.5400866666705,22.3,4341,21,21
4342,4822.24468,22.4,4342,22,22
4343,4858.06192,22.8,4343,23,23
4344,4854.697766666671,23.2,4344,24,24
4345,4855.001086666671,23.4,4345,25,25
4346,4902.244053333329,23.6,4346,26,26
4347,4917.428368,23.65,4347,27,27
4348,4908.86579866667,23.7,4348,28,28
4349,4894.108634666671,23.3,4349,29,29
4350,4875.8592100000005,22.9,4350,30,30
4351,4871.676096,23.0,4351,31,31
4352,4860.853025333329,23.1,4352,32,32
4353,4853.171752666671,22.9,4353,33,33
4354,4818.878216666671,22.7,4354,34,34
4355,4818.462034666671,22.45,4355,35,35
4356,4901.3534420000005,22.2,4356,36,36
4357,4921.168272,21.4,4357,37,37
4358,4737.244069333329,20.6,4358,38,38
4359,4599.076336,19.9,4359,39,39
4360,4455.33270533333,19.2,4360,40,40
4361,4346.646316666671,18.9,4361,41,41
4362,4219.826154666671,18.6,4362,42,42
4363,4108.935952000001,17.85,4363,43,43
4364,4030.8915913333294,17.1,4364,44,44
4365,3966.379018,16.85,4365,45,45
4366,4378.873302,16.6,4366,46,46
4367,4347.002929333329,16.3,4367,47,47
4368,4174.13637733333,16.0,4368,0,48
4369,4016.3040686666704,15.7,4369,1,49
4370,4231.4086846666705,15.4,4370,2,50
4371,4119.885024,15.4,4371,3,51
4372,3919.3938186666705,15.4,4372,4,52
4373,3714.8280606666704,15.1,4373,5,53
4374,3540.387808,14.8,4374,6,54
4375,3430.42059333333,14.65,4375,7,55
4376,3378.30239,14.5,4376,8,56
4377,3334.29890266667,14.55,4377,9,57
4378,3400.153592,14.6,4378,10,58
4379,3543.1467840000005,14.45,4379,11,59
4380,3810.8963740000004,14.3,4380,12,60
4381,4058.6505479999996,14.2,4381,13,61
4382,4143.04289333333,14.1,4382,14,62
4383,4345.62341,14.25,4383,15,63
4384,4516.562213333329,14.4,4384,16,64
4385,4602.041847333329,15.15,4385,17,65
4386,4663.76869533333,15.9,4386,18,66
4387,4680.433232666671,16.8,4387,19,67
4388,4714.1432126666705,17.7,4388,20,68
4389,4710.971162,20.0,4389,21,69
4390,4826.66489533333,22.3,4390,22,70
4391,4836.7372206666705,23.65,4391,23,71
4392,4836.109056666671,25.0,4392,24,72
4393,4860.56362533333,25.05,4393,25,73
4394,4916.259982,25.1,4394,26,74
4395,4930.331556666671,25.2,4395,27,75
4396,4920.264180666671,25.3,4396,28,76
4397,4930.6434613333295,25.3,4397,29,77
4398,4908.31099333333,25.3,4398,30,78
4399,4880.839188,25.6,4399,31,79
4400,4884.067267333329,25.9,4400,32,80
4401,4880.83163933333,25.45,4401,33,81
4402,4855.387302,25.0,4402,34,82
4403,4857.731402666671,24.35,4403,35,83
4404,4901.687100666671,23.7,4404,36,84
4405,4864.74451,22.8,4405,37,85
4406,4694.686330666671,21.9,4406,38,86
4407,4570.735708666671,21.2,4407,39,87
4408,4449.81502266667,20.5,4408,40,88
4409,4331.792712666671,20.2,4409,41,89
4410,4200.142117333329,19.9,4410,42,90
4411,4108.737167333329,19.45,4411,43,91
4412,4012.4948713333297,19.0,4412,44,92
4413,3958.0329973333296,18.25,4413,45,93
4414,4372.130306,17.5,4414,46,94
4415,4343.905942666671,17.05,4415,47,95
4416,4166.30452866667,16.6,4416,0,96
4417,4009.4224466666706,16.45,4417,1,97
4418,4210.69227933333,16.3,4418,2,98
4419,4079.3403226666705,16.0,4419,3,99
4420,3868.4003913333295,15.7,4420,4,100
4421,3679.875126,15.55,4421,5,101
4422,3515.80557133333,15.4,4422,6,102
4423,3390.19616,15.15,4423,7,103
4424,3329.14030733333,14.9,4424,8,104
4425,3301.09345266667,14.4,4425,9,105
4426,3362.2147273333303,13.9,4426,10,106
4427,3482.31038066667,14.05,4427,11,107
4428,3771.7624053333293,14.2,4428,12,108
4429,4053.6633646666705,14.4,4429,13,109
4430,4121.8212346666705,14.6,4430,14,110
4431,4323.265333333329,15.65,4431,15,111
4432,4488.745084,16.7,4432,16,112
4433,4608.067394,17.8,4433,17,113
4434,4686.686906,18.9,4434,18,114
4435,4714.62773266667,20.1,4435,19,115
4436,4739.3002799999995,21.3,4436,20,116
4437,4779.270858,22.5,4437,21,117
4438,4817.578716,23.7,4438,22,118
4439,4842.743076,24.15,4439,23,119
4440,4824.861815333329,24.6,4440,24,120
4441,4819.05785266667,25.1,4441,25,121
4442,4883.550256,25.6,4442,26,122
4443,4897.31948733333,25.7,4443,27,123
4444,4886.9385,25.8,4444,28,124
4445,4882.89679866667,26.0,4445,29,125
4446,4856.822353333329,26.2,4446,30,126
4447,4845.167537333329,25.75,4447,31,127
4448,4849.30320466667,25.3,4448,32,128
4449,4839.70584666667,25.0,4449,33,129
4450,4844.04644533333,24.7,4450,34,130
4451,4899.946117333329,24.25,4451,35,131
4452,4964.54071733333,23.8,4452,36,132
4453,4903.38282333333,23.35,4453,37,133
4454,4729.39033533333,22.9,4454,38,134
4455,4537.322652000001,22.4,4455,39,135
4456,4406.428971333329,21.9,4456,40,136
4457,4317.53366,21.25,4457,41,137
4458,4212.749526,20.6,4458,42,138
4459,4110.700888,20.2,4459,43,139
4460,4051.3036473333295,19.8,4460,44,140
4461,4014.4211033333295,19.7,4461,45,141
4462,4403.899434,19.6,4462,46,142
4463,4358.56434,19.2,4463,47,143
4464,4187.457436,18.8,4464,0,144
4465,3993.8424046666705,18.55,4465,1,145
4466,4216.55250066667,18.3,4466,2,146
4467,4101.363156666671,18.05,4467,3,147
4468,3883.5086746666707,17.8,4468,4,148
4469,3668.98304,17.65,4469,5,149
4470,3513.72019666667,17.5,4470,6,150
4471,3395.45641266667,18.2,4471,7,151
4472,3319.6651246666697,18.9,4472,8,152
4473,3311.590516,18.65,4473,9,153
4474,3394.36290933333,18.4,4474,10,154
4475,3532.7929726666707,18.4,4475,11,155
4476,3797.9977233333293,18.4,4476,12,156
4477,4044.0986359999997,18.6,4477,13,157
4478,4142.341456666671,18.8,4478,14,158
4479,4341.995862,19.8,4479,15,159
4480,4553.80294933333,20.8,4480,16,160
4481,4679.447244,21.15,4481,17,161
4482,4764.1108333333295,21.5,4482,18,162
4483,4796.4868240000005,22.6,4483,19,163
4484,4833.264783333329,23.7,4484,20,164
4485,4878.737049333329,23.45,4485,21,165
4486,4900.024655333329,23.2,4486,22,166
4487,4896.2213806666705,22.75,4487,23,167
4488,4822.274932,22.3,4488,24,168
4489,4816.80932666667,22.25,4489,25,169
4490,4851.475605333329,22.2,4490,26,170
4491,4813.952565333329,22.05,4491,27,171
4492,4781.79566933333,21.9,4492,28,172
4493,4773.29179466667,20.65,4493,29,173
4494,4742.01688466667,19.4,4494,30,174
4495,4712.274260666671,19.9,4495,31,175
4496,4737.176297999999,20.4,4496,32,176
4497,4783.41160933333,20.3,4497,33,177
4498,4879.3525453333295,20.2,4498,34,178
4499,4982.557388666671,20.05,4499,35,179
4500,5003.427758,19.9,4500,36,180
4501,4918.235130666671,19.6,4501,37,181
4502,4753.104042,19.3,4502,38,182
4503,4626.899688666671,19.2,4503,39,183
4504,4508.195592,19.1,4504,40,184
4505,4382.91278866667,19.25,4505,41,185
4506,4252.4913,19.4,4506,42,186
4507,4110.27336,19.5,4507,43,187
4508,4051.4233926666707,19.6,4508,44,188
4509,3994.606798,19.7,4509,45,189
4510,4374.396443333329,19.8,4510,46,190
4511,4335.555293333329,19.9,4511,47,191
4512,4148.906739999999,20.0,4512,0,192
4513,3978.167792,19.9,4513,1,193
4514,4198.29476133333,19.8,4514,2,194
4515,4085.6375353333297,19.75,4515,3,195
4516,3885.575222,19.7,4516,4,196
4517,3696.2949740000004,19.8,4517,5,197
4518,3537.1957146666705,19.9,4518,6,198
4519,3442.4094200000004,19.9,4519,7,199
4520,3383.9212486666697,19.9,4520,8,200
4521,3372.17590733333,19.85,4521,9,201
4522,3428.25164466667,19.8,4522,10,202
4523,3547.6588,19.5,4523,11,203
4524,3841.0391299999997,19.2,4524,12,204
4525,4108.08799,18.55,4525,13,205
4526,4228.085746,17.9,4526,14,206
4527,4511.932366,17.8,4527,15,207
4528,4692.654351333329,17.7,4528,16,208
4529,4819.6542613333295,17.65,4529,17,209
4530,4910.35682333333,17.6,4530,18,210
4531,4913.1809506666705,17.5,4531,19,211
4532,4905.785398,17.4,4532,20,212
4533,4895.255182,17.45,4533,21,213
4534,4888.05778,17.5,4534,22,214
4535,4880.85141533333,18.15,4535,23,215
4536,4836.068961999999,18.8,4536,24,216
4537,4810.1849633333295,19.45,4537,25,217
4538,4811.549170666671,20.1,4538,26,218
4539,4794.528692,20.4,4539,27,219
4540,4767.587540666671,20.7,4540,28,220
4541,4738.294906,21.15,4541,29,221
4542,4698.2266946666705,21.6,4542,30,222
4543,4672.73625333333,21.7,4543,31,223
4544,4654.80974133333,21.8,4544,32,224
4545,4655.323812,21.55,4545,33,225
4546,4674.461323333329,21.3,4546,34,226
4547,4737.105864,20.3,4547,35,227
4548,4803.805604666671,19.3,4548,36,228
4549,4768.834578,19.25,4549,37,229
4550,4627.1550833333295,19.2,4550,38,230
4551,4486.1680353333295,18.7,4551,39,231
4552,4370.006926666671,18.2,4552,40,232
4553,4266.651585333329,18.2,4553,41,233
4554,4116.92882533333,18.2,4554,42,234
4555,3990.16455,17.85,4555,43,235
4556,3971.501278,17.5,4556,44,236
4557,3982.8237386666706,17.2,4557,45,237
4558,4397.600506000001,16.9,4558,46,238
4559,4340.5562853333295,16.45,4559,47,239
4560,4151.82036666667,16.0,4560,0,240
4561,3980.6995013333294,15.4,4561,1,241
4562,4181.523728,14.8,4562,2,242
4563,4048.7313046666704,14.45,4563,3,243
4564,3832.5276553333297,14.1,4564,4,244
4565,3624.629466,13.95,4565,5,245
4566,3424.841826,13.8,4566,6,246
4567,3284.4748186666698,13.55,4567,7,247
4568,3205.38260866667,13.3,4568,8,248
4569,3169.07011333333,13.0,4569,9,249
4570,3182.2305460000002,12.7,4570,10,250
4571,3224.43324866667,12.45,4571,11,251
4572,3357.767344,12.2,4572,12,252
4573,3432.22464133333,12.25,4573,13,253
4574,3468.66160066667,12.3,4574,14,254
4575,3608.64591,13.55,4575,15,255
4576,3705.9481073333295,14.8,4576,16,256
4577,3821.8177020000003,15.45,4577,17,257
4578,3908.1209733333294,16.1,4578,18,258
4579,3940.7709966666707,17.3,4579,19,259
4580,3961.8378906666703,18.5,4580,20,260
4581,3973.9659586666708,19.15,4581,21,261
4582,3958.4664386666705,19.8,4582,22,262
4583,3949.3306159999997,20.05,4583,23,263
4584,3927.8773393333295,20.3,4584,24,264
4585,3907.3485466666707,20.75,4585,25,265
4586,3879.0128106666707,21.2,4586,26,266
4587,3841.481144,21.45,4587,27,267
4588,3802.4871613333294,21.7,4588,28,268
4589,3757.1733086666704,21.65,4589,29,269
4590,3729.5185806666705,21.6,4590,30,270
4591,3708.4202166666705,21.6,4591,31,271
4592,3718.8277759999996,21.6,4592,32,272
4593,3788.3141033333295,21.3,4593,33,273
4594,3856.5461293333296,21.0,4594,34,274
4595,4000.7649306666704,20.85,4595,35,275
4596,4193.39108666667,20.7,4596,36,276
4597,4208.62662266667,20.45,4597,37,277
4598,4120.147039333329,20.2,4598,38,278
4599,4026.8105613333296,20.05,4599,39,279
4600,3928.5149246666706,19.9,4600,40,280
4601,3851.2305333333293,19.4,4601,41,281
4602,3767.3608966666707,18.9,4602,42,282
4603,3710.5499653333295,18.75,4603,43,283
4604,3698.11699,18.6,4604,44,284
4605,3706.207738,18.45,4605,45,285
4606,4051.2074113333297,18.3,4606,46,286
4607,4040.29735,18.0,4607,47,287
4608,3889.7936673333293,17.7,4608,0,288
4609,3729.1645486666707,17.7,4609,1,289
4610,3946.5228686666705,17.7,4610,2,290
4611,3798.733674,17.5,4611,3,291
4612,3588.7752093333293,17.3,4612,4,292
4613,3388.2578320000002,16.8,4613,5,293
4614,3221.02187866667,16.3,4614,6,294
4615,3108.58627733333,16.05,4615,7,295
4616,3009.950948,15.8,4616,8,296
4617,2925.21984333333,15.9,4617,9,297
4618,2916.5297633333303,16.0,4618,10,298
4619,2933.72234333333,15.85,4619,11,299
4620,2977.78860533333,15.7,4620,12,300
4621,2998.60728266667,15.95,4621,13,301
4622,2966.17003866667,16.2,4622,14,302
4623,3058.56861466667,16.65,4623,15,303
4624,3168.6772339999998,17.1,4624,16,304
4625,3254.01154466667,17.55,4625,17,305
4626,3354.74952933333,18.0,4626,18,306
4627,3448.6960146666697,18.45,4627,19,307
4628,3506.61524866667,18.9,4628,20,308
4629,3544.8940093333294,19.35,4629,21,309
4630,3562.8615353333294,19.8,4630,22,310
4631,3589.9495106666704,20.95,4631,23,311
4632,3600.8428659999995,22.1,4632,24,312
4633,3595.5831166666703,22.5,4633,25,313
4634,3579.88421,22.9,4634,26,314
4635,3552.4122833333295,21.7,4635,27,315
4636,3527.387078,20.5,4636,28,316
4637,3508.394932,20.9,4637,29,317
4638,3498.1190079999997,21.3,4638,30,318
4639,3507.24063533333,20.2,4639,31,319
4640,3539.4341200000003,19.1,4640,32,320
4641,3612.6837693333296,19.05,4641,33,321
4642,3691.40444,19.0,4642,34,322
4643,3848.3612700000003,18.55,4643,35,323
4644,4086.6378533333295,18.1,4644,36,324
4645,4130.24126333333,17.7,4645,37,325
4646,4055.0936466666703,17.3,4646,38,326
4647,3982.4394413333293,16.95,4647,39,327
4648,3914.2590113333295,16.6,4648,40,328
4649,3851.8886253333294,16.2,4649,41,329
4650,3756.2029713333295,15.8,4650,42,330
4651,3678.865868,15.4,4651,43,331
4652,3640.724438,15.0,4652,44,332
4653,3617.7545219999997,14.7,4653,45,333
4654,3944.9194033333297,14.4,4654,46,334
4655,3921.6317413333295,13.9,4655,47,335
4656,3810.343544,13.4,4656,0,0
4657,3673.3123306666707,13.85,4657,1,1
4658,3908.761932,14.3,4658,2,2
4659,3822.4985093333294,14.25,4659,3,3
4660,3649.021642,14.2,4660,4,4
4661,3457.9171046666697,14.0,4661,5,5
4662,3302.8533420000003,13.8,4662,6,6
4663,3171.68480066667,13.5,4663,7,7
4664,3114.23739266667,13.2,4664,8,8
4665,3091.8125426666697,13.25,4665,9,9
4666,3199.68058866667,13.3,4666,10,10
4667,3352.439234,13.15,4667,11,11
4668,3650.8410086666704,13.0,4668,12,12
4669,3910.0659020000003,12.9,4669,13,13
4670,3986.2603673333297,12.8,4670,14,14
4671,4224.9174426666705,14.05,4671,15,15
4672,4401.0696880000005,15.3,4672,16,16
4673,4495.563148666671,15.9,4673,17,17
4674,4551.74768933333,16.5,4674,18,18
4675,4573.464202666671,17.45,4675,19,19
4676,4582.62350866667,18.4,4676,20,20
4677,4615.12039,18.35,4677,21,21
4678,4619.1731086666705,18.3,4678,22,22
4679,4623.238330666671,18.4,4679,23,23
4680,4572.96850533333,18.5,4680,24,24
4681,4578.360407333329,18.7,4681,25,25
4682,4613.902518,18.9,4682,26,26
4683,4619.439892666671,18.75,4683,27,27
4684,4608.774934,18.6,4684,28,28
4685,4593.124504666671,18.8,4685,29,29
4686,4570.728936666671,19.0,4686,30,30
4687,4550.135946666671,18.55,4687,31,31
4688,4555.83436333333,18.1,4688,32,32
4689,4589.666597333329,17.8,4689,33,33
4690,4668.48717733333,17.5,4690,34,34
4691,4785.908743999999,17.15,4691,35,35
4692,4934.333502666671,16.8,4692,36,36
4693,4881.068127333329,16.65,4693,37,37
4694,4713.657828,16.5,4694,38,38
4695,4595.079164,16.15,4695,39,39
4696,4458.60779,15.8,4696,40,40
4697,4364.061496,15.65,4697,41,41
4698,4225.029661333329,15.5,4698,42,42
4699,4102.400375333329,15.15,4699,43,43
4700,4036.5519560000002,14.8,4700,44,44
4701,3984.3699906666707,14.2,4701,45,45
4702,4360.9170413333295,13.6,4702,46,46
4703,4327.60762866667,13.15,4703,47,47
4704,4179.059406,12.7,4704,0,48
4705,4032.236658,12.55,4705,1,49
4706,4237.443589333329,12.4,4706,2,50
4707,4119.55019533333,11.95,4707,3,51
4708,3912.09521,11.5,4708,4,52
4709,3713.1080686666705,11.1,4709,5,53
4710,3543.7798826666703,10.7,4710,6,54
4711,3425.0065346666697,10.5,4711,7,55
4712,3336.636114,10.3,4712,8,56
4713,3321.071514,10.35,4713,9,57
4714,3411.5798579999996,10.4,4714,10,58
4715,3531.3229173333293,10.15,4715,11,59
4716,3801.4177259999997,9.9,4716,12,60
4717,4050.8453726666708,10.25,4717,13,61
4718,4115.9034633333295,10.6,4718,14,62
4719,4322.479482,11.75,4719,15,63
4720,4490.710901333329,12.9,4720,16,64
4721,4578.5857273333295,13.95,4721,17,65
4722,4608.128684666671,15.0,4722,18,66
4723,4592.672940666671,16.0,4723,19,67
4724,4598.9741506666705,17.0,4724,20,68
4725,4626.637586,17.9,4725,21,69
4726,4625.81279266667,18.8,4726,22,70
4727,4633.301942666671,18.8,4727,23,71
4728,4602.64578333333,18.8,4728,24,72
4729,4600.95137866667,19.4,4729,25,73
4730,4634.06317466667,20.0,4730,26,74
4731,4632.009296,19.75,4731,27,75
4732,4609.246820666671,19.5,4732,28,76
4733,4581.65072666667,19.9,4733,29,77
4734,4564.350073333329,20.3,4734,30,78
4735,4551.933798666671,19.8,4735,31,79
4736,4541.8862373333295,19.3,4736,32,80
4737,4555.274491333329,19.1,4737,33,81
4738,4647.399544,18.9,4738,34,82
4739,4824.7144546666705,18.55,4739,35,83
4740,4935.311126,18.2,4740,36,84
4741,4864.631708,18.4,4741,37,85
4742,4705.09789533333,18.6,4742,38,86
4743,4587.66656066667,18.05,4743,39,87
4744,4495.6301333333295,17.5,4744,40,88
4745,4351.909832666671,17.15,4745,41,89
4746,4225.442132666671,16.8,4746,42,90
4747,4114.797129333329,16.55,4747,43,91
4748,4040.2473113333294,16.3,4748,44,92
4749,3982.948298,16.1,4749,45,93
4750,4341.132405333329,15.9,4750,46,94
4751,4319.85359,15.45,4751,47,95
4752,4176.71855866667,15.0,4752,0,96
4753,4026.4178266666704,14.8,4753,1,97
4754,4237.93122933333,14.6,4754,2,98
4755,4121.890926666671,14.6,4755,3,99
4756,3907.5495873333293,14.6,4756,4,100
4757,3687.04352,14.45,4757,5,101
4758,3507.0781060000004,14.3,4758,6,102
4759,3383.81250133333,14.15,4759,7,103
4760,3306.9932559999997,14.0,4760,8,104
4761,3279.34086066667,13.95,4761,9,105
4762,3335.3450780000003,13.9,4762,10,106
4763,3458.04056466667,13.95,4763,11,107
4764,3747.060268,14.0,4764,12,108
